4.086209279220789359e-01,1.288088281984266281e+00
4.086209279220789359e-01,-7.760896645900831059e-01
4.086209279220789359e-01,1.874745045463868942e-01
1.566080503558414883e+00,-1.058622703242514396e+00
4.252883458112691195e-01,2.254267037681451091e-01
-7.821734834925715418e-01,6.070571515005273033e-01
3.086164205870693955e-01,1.199533150466331133e+00
3.419512563654497628e-01,1.142604851633244323e+00
3.419512563654497628e-01,-7.781981201021865857e-01
3.419512563654497628e-01,1.144713307145647452e+00
-8.655105729383909541e-01,1.570621320636697682e+00
-8.655105729383909541e-01,1.568512865124594313e+00
2.919490026979449926e-01,-4.851228038880392446e-01
2.586141669196304060e-01,-3.881338503207911184e-01
2.586141669196304060e-01,-1.296878176136277983e+00
1.752770774738110771e-01,1.144713307145647452e+00
-9.988499160517150255e-01,2.675958140150092035e-01
-9.988499160517150255e-01,1.347631167381063977e-01
-9.988499160517150255e-01,1.410884832750161633e-01
1.266066981553451987e+00,1.380860324526708149e+00
-2.256313999022994565e+00,-1.868269619978649709e+00
-1.098854423386658841e+00,-3.391332424875072998e-02
1.216064727886013053e+00,2.549450809408900231e-01
1.199397309996822925e+00,-1.477699219146245968e-01
2.527031647129677344e-02,-1.730713880625632806e-01
8.602898582172382666e-03,-1.667460215256535150e-01
-1.165524094943353628e+00,5.885871829399072497e-02
-1.165524094943353628e+00,7.150945136810987757e-02
1.099392802661813384e+00,-9.084162308153785614e-02
1.099392802661813384e+00,-6.791007110225354415e-01
1.132727638440193640e+00,-7.929573086887089506e-01
-1.198858930721668381e+00,5.464180726918446696e-02
-1.232193766499982912e+00,-8.772955291818378409e-01
1.032723131105184100e+00,-6.537992448745967300e-01
9.827208774376794409e-01,-4.598213377401005331e-01
-1.414038624202761107e-01,-5.610272023318553236e-01
-1.414038624202761107e-01,-5.083158145235747716e-01
1.016055713216059697e+00,-8.583194295708089783e-01
1.016055713216059697e+00,4.784413652481311341e-01
-1.315530855945802102e+00,-2.510842420190820823e-01
9.993882953268695690e-01,-7.402459208804283985e-01
9.993882953268695690e-01,-6.975706795840543040e-02
-1.365533109613306983e+00,-5.921479039668940680e-02
9.493860416593647988e-01,2.960093503264217940e+00
-1.914061160877808809e-01,-8.646447961080183653e-01
-1.415535363280811643e+00,1.242208391763903741e-01
8.993837879918600287e-01,3.963718327134849062e+00
8.993837879918600287e-01,3.967935238159655320e+00
-2.247409518660954675e-01,1.431969387874192923e-01
-2.247409518660954675e-01,-1.258925976914220035e+00
9.327186237702403959e-01,1.330257392230830726e+00
9.160512058810502678e-01,-7.318120988308158825e-01
-1.448870199059126396e+00,2.718127250395158123e-01
-1.448870199059126396e+00,3.355725214605204815e-02
-2.914106234227903935e-01,-5.968709460415100310e-01
8.827163701027356257e-01,1.102544196898783468e+00
-1.482205034837440927e+00,9.470246200364543232e-02
8.160466985460407274e-01,1.555862132050475077e+00
8.160466985460407274e-01,4.573568101249987361e-01
-3.080780413119147965e-01,-1.695376267967285910e+00
-3.080780413119147965e-01,4.831644073227470138e-02
8.493815343244210947e-01,1.600139697809442652e+00
-4.987918597524763520e+00,1.686586373815274431e+00
-1.565542124283260339e+00,1.558476718612388234e-01
7.493770269894115543e-01,-8.604278850832121073e-01
-4.247499665361145205e-01,-1.250492154864907279e+00
7.327096091002214262e-01,1.188990872904615026e+00
7.160421912110970233e-01,1.170014773293586163e+00
7.160421912110970233e-01,-4.534959712028911460e-01
-1.648879213729079529e+00,3.983200557795088526e-01
-1.648879213729079529e+00,-2.618879782368995546e+00
6.827073554327823812e-01,1.256461449299118183e+00
6.327051017652776110e-01,9.886875992329094975e-01
6.160376838760874829e-01,1.509476110779104374e+00
6.160376838760874829e-01,2.317520703053544961e-01
-2.873008460922044538e+00,4.657906321743116584e-01
-2.873008460922044538e+00,4.615737211495053449e-01
5.993702659869630800e-01,8.790479125915422465e-01
5.993702659869630800e-01,1.264895271348431161e+00
-5.747567275385629948e-01,-1.140852468223539917e+00
-5.747567275385629948e-01,-3.080125408518691876e-01
5.660354302086484379e-01,1.288088281984266281e+00
5.660354302086484379e-01,1.290196737496369872e+00
5.327005944302680707e-01,1.302847470570488886e+00
5.327005944302680707e-01,8.558549019560067750e-01
5.160331765411437788e-01,1.311281292619801864e+00
4.993657586519535396e-01,1.275437548910147267e+00
-6.747612348735068100e-01,-1.126093279637317313e+00
4.660309228736389531e-01,-3.080125408518691876e-01
4.660309228736389531e-01,8.221196137584555474e-01
4.660309228736389531e-01,1.380860324526708149e+00
4.660309228736389531e-01,8.073604251722329428e-01
4.326960870953243665e-01,1.501042288729791396e+00
4.160286692061341829e-01,1.853660490339837652e-01
3.660264155386294127e-01,1.283871370959460023e+00
3.660264155386294127e-01,1.296522104033579259e+00
-1.915557899955661947e+00,-2.793881589892762030e+00
3.326915797603148817e-01,1.338691214280143704e+00
3.493589976495050653e-01,1.121520296509812331e+00
2.660219082036857086e-01,-3.818084837835817313e-01
-9.414399211001549528e-01,-4.893397149125458534e-01
2.160196545361809384e-01,4.910920983222503144e-01
2.160196545361809384e-01,5.944064184267078277e-01
2.326870724253711220e-01,4.615737211495053449e-01
-9.914421747676597230e-01,2.570535364532931522e-01
1.660174008686761682e-01,1.389294146576320665e+00
-1.008109592656784237e+00,1.284377502008970107e-01
-1.108114099991793555e+00,-2.152404983094273749e-01
-1.108114099991793555e+00,-2.173489538215308825e-01
4.934547564454224572e-02,1.442005534384601217e+00
1.601063986622766958e-02,-1.425493962388673985e+00
1.173470215502563585e+00,-4.809058928632329866e-01
1.173470215502563585e+00,3.245241128477963088e-01
3.267805775541785668e-02,-1.229407599741475066e+00
3.267805775541785668e-02,-1.815052101118761751e-01
3.267805775541785668e-02,-1.235732966278684453e+00
-3.399161380127709714e-02,-7.608243449531519598e-02
1.123467961835058704e+00,-5.968709460415100310e-01
1.123467961835058704e+00,-7.212698212693995359e-01
1.123467961835058704e+00,-4.387367826166684859e-01
1.106800543945934523e+00,1.248027627249805427e+00
-1.258120860994242252e+00,-1.166153934371478629e+00
1.040130872389239514e+00,-7.402459208804283985e-01
-1.241453443105051901e+00,-8.899462622559569658e-01
-8.399386746871606579e-02,-9.489830166011472556e-01
1.073465708167619770e+00,-2.004813097229050933e-01
1.023463454500115111e+00,-6.580161558994029880e-01
1.023463454500115111e+00,-6.559077003869998590e-01
-1.506635390254110196e-01,-9.384407390397309090e-01
-1.673309569145354225e-01,4.383807105139698179e-01
9.901286187218004686e-01,-2.510842420190820823e-01
9.901286187218004686e-01,4.636821766619084739e-01
-1.341457950440061442e+00,-3.396393735370172862e-01
-1.441462457775070982e+00,-1.493722463772181180e-02
-1.441462457775070982e+00,-1.704568015012494081e-02
-1.441462457775070982e+00,-1.282876912531868106e-02
-2.840028821387351465e-01,-4.450621491535782792e-01
-1.408127621996690726e+00,-2.286491563602656603e-03
-2.506680463603547793e-01,1.874745045463868942e-01
-1.424795039885880854e+00,-3.312055514877043638e-01
-2.673354642495449629e-01,3.983200557795088526e-01
-1.474797293553385513e+00,-8.662471205703121957e-02
-3.173377179170496776e-01,-5.378341916963197411e-01
-1.491464711442509916e+00,-6.812091665349385705e-01
-3.340051358061740805e-01,3.877777782177928567e-01
-4.006748073628690343e-01,-4.239775940304458257e-01
7.567847682734668568e-01,-1.836136656242793042e-01
7.567847682734668568e-01,-8.878378067435538368e-01
1.914244343909802692e+00,-1.081815713878349738e+00
-3.673399715844886670e-01,-1.347481108432155184e+00
-1.541466965110014797e+00,-1.176696211933194736e+00
7.734521861626570960e-01,4.784413652481311341e-01
7.734521861626570960e-01,1.317606659156711713e+00
7.234499324951523258e-01,-5.294003696470068743e-01
-1.574801800888329328e+00,1.431969387874192923e-01
-1.641471472445024338e+00,1.621730383981485890e-01
6.734476788276475556e-01,1.176340139830496012e+00
6.734476788276475556e-01,1.172123228805989292e+00
7.067825146060279229e-01,7.736251369749813644e-01
6.901150967168376837e-01,1.235376894175985951e+00
1.814239836574859099e+00,-1.098683357976975472e+00
6.067780072710183825e-01,2.401858923546673907e-01
6.067780072710183825e-01,-3.543985621232399463e-01
6.067780072710183825e-01,-4.787974373511294512e-01
5.901105893818281434e-01,1.026639798454967334e+00
5.901105893818281434e-01,-3.396393735370172862e-01
5.901105893818281434e-01,1.003446787819132213e+00
5.567757536035136123e-01,-2.758795771184096787e-02
5.734431714927037405e-01,1.355558858378769438e+00
-1.791478233447472812e+00,5.675026278158759596e-02
4.734386641576942556e-01,-5.104242700359779006e-01
-7.173557472569562776e-01,-1.383324852141810002e+00
4.401038283793796690e-01,-2.595180640683950046e-01
4.067689926010650825e-01,8.811563681039453755e-01
4.067689926010650825e-01,1.351341947354262940e+00
4.234364104902552661e-01,-6.179555011649420226e-01
3.734341568227504959e-01,1.874745045463868942e-01
3.567667389335603123e-01,2.718127250395158123e-01
3.400993210444359094e-01,-4.809058928632329866e-01
-8.506950903702803490e-01,1.935384124270454143e+00
3.067644852660555421e-01,1.108869563435992855e+00
2.900970673769311947e-01,1.294413648521176130e+00
2.900970673769311947e-01,8.727225460546325086e-01
2.567622315986166082e-01,-7.128359992200865580e-01
2.400948137094263968e-01,1.081459641775651015e+00
-2.174828844898255120e+00,4.447060770508796113e-01
-1.000701851372728823e+00,1.284377502008970107e-01
-1.000701851372728823e+00,1.200039281515841161e-01
-1.000701851372728823e+00,1.263292946884938817e-01
-1.000701851372728823e+00,1.242208391763903741e-01
-1.000701851372728823e+00,1.305462057133001397e-01
-1.050704105040233705e+00,1.138387940608438065e+00
1.264215046232438189e+00,1.727153159598646126e-01
-1.134041194486052895e+00,-9.278984614780148021e-01
1.180877956786618777e+00,-7.697642980528737189e-01
1.180877956786618777e+00,2.760296360643220703e-01
1.197545374675809127e+00,-1.414445553777148312e-01
-9.916454628031624863e-03,2.928972801629478595e-01
1.147543121008304245e+00,-5.710633488428627780e-02
1.147543121008304245e+00,3.013311022122607818e-01
1.147543121008304245e+00,-3.248801849507946260e-01
1.164210538897494374e+00,-3.059040853397657078e-01
1.130875703119179843e+00,-1.077092671804632668e-01
1.114208285229989714e+00,4.889836428098471854e-01
-1.250713119710186838e+00,-1.153503201297659153e+00
-9.325354407385097466e-02,-9.152477284038956773e-01
1.064206031562484833e+00,1.191099328416718617e+00
1.064206031562484833e+00,-8.899462622559569658e-01
-1.234045701820996710e+00,-8.456686964969893916e-01
-1.234045701820996710e+00,-4.234714629806362457e-02
-7.658612618466077715e-02,-8.625363405956152363e-01
1.030871195784170302e+00,-6.791007110225354415e-01
-1.317382791266816122e+00,-2.447588754818726953e-01
-1.317382791266816122e+00,-3.143379073890785746e-01
-1.599232156304801200e-01,-4.260860495425493610e-01
-1.334050209156006250e+00,9.612776775725677680e-01
-1.334050209156006250e+00,-7.360290098556221405e-01
-1.367385044934320781e+00,-5.710633488428627780e-02
9.308666884491608728e-01,4.889836428098471854e-01
9.141992705600364699e-01,1.277546004422550396e+00
-1.417387298601825663e+00,-7.866319421514995636e-01
-2.599277229654896604e-01,-1.050188881193201640e+00
8.975318526708462308e-01,3.965826782647252191e+00
8.975318526708462308e-01,1.412487157211856248e+00
8.975318526708462308e-01,1.182665506367405639e+00
8.808644347817218279e-01,-9.679591162121762293e-01
-1.484056970158454725e+00,-1.197780767056626727e+00
-3.432648124113090171e-01,-5.209665475976938964e-01
-3.099299766329286498e-01,-8.266925968859605289e-01
8.475295990034072968e-01,1.159472495731870278e+00
-1.550726641715083787e+00,-5.905455795046001821e-01
7.475250916683977565e-01,6.534431727718980065e-01
7.475250916683977565e-01,-9.700675717245793583e-01
7.308576737792075173e-01,1.285979826471863152e+00
-1.600728895382588668e+00,1.010278285405551979e-01
-4.599367376354429049e-01,-5.778948464307807065e-01
6.975228380008929863e-01,-4.956650814497552404e-01
6.975228380008929863e-01,-3.860253948083879894e-01
6.475205843333882161e-01,1.975444779004915219e+00
6.808554201117685833e-01,6.977207385308656917e-01
-1.650731149050093327e+00,2.486197144039802853e-01
-4.932715734137574914e-01,-7.465712874173381364e-01
6.641880022225784552e-01,-6.221724121897482807e-01
6.641880022225784552e-01,1.178448595342899141e+00
6.641880022225784552e-01,3.092926200541420201e+00
6.308531664442638132e-01,1.108869563435992855e+00
6.308531664442638132e-01,8.706140905422293796e-01
6.141857485550736850e-01,1.939601035295260401e+00
6.141857485550736850e-01,1.952251768369079876e+00
-1.717400820606722611e+00,1.748237714722677416e-01
5.975183306659492821e-01,8.811563681039453755e-01
5.975183306659492821e-01,2.173639597164217729e+00
5.808509127767590430e-01,-3.860253948083879894e-01
-1.784070492163417399e+00,-1.433927784437986963e+00
5.641834948876346401e-01,9.992298767946256044e-01
5.641834948876346401e-01,1.260678360323924441e+00
