date,confirmed,Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,Debris,FishSeed,Max_Temp,Min_Temp,Max_Humidity,Min_Humidity,Rainfall
2014-02-17,0,15,8,0,1,0,2,6,269,0,18.5,6.0,81.0,52.0,0.0
2014-02-18,0,20,7,0,24,0,8,8,171,0,21.5,8.0,82.0,49.0,0.0
2014-02-19,0,5,14,0,30,0,6,21,254,0,21.5,8.5,82.0,44.0,0.0
2014-02-20,0,12,130,0,12,0,8,11,195,7,23.2,9.0,88.0,43.0,0.0
2014-02-21,0,9,5,0,32,0,3,8,231,0,23.0,9.5,77.0,61.0,0.0
2014-02-22,0,3,16,0,9,0,1,9,176,0,20.6,10.4,88.0,71.0,2.8
2014-02-23,0,0,0,0,0,0,1,0,83,0,19.3,9.0,88.0,50.0,0.0
2014-02-24,0,9,1,0,35,0,2,2,251,0,22.0,8.9,88.0,48.0,0.0
2014-02-25,0,5,0,0,25,0,5,2,155,0,23.8,8.7,88.0,47.0,0.0
2014-02-26,0,13,1,0,15,3,6,6,227,0,24.5,9.4,82.0,51.0,0.0
2014-02-27,0,8,8,0,4,0,3,3,304,0,23.5,9.6,83.0,53.0,1.2
2014-02-28,0,32,9,0,17,1,14,8,348,0,22.2,10.5,83.0,81.0,0.0
2014-03-01,0,1,4,0,2,1,6,9,241,0,20.2,9.4,88.0,64.0,3.0
2014-03-02,0,0,0,0,8,0,0,2,45,0,20.0,8.2,88.0,53.0,0.0
2014-03-03,0,7,62,0,15,1,7,12,253,0,22.1,8.9,77.0,71.0,0.0
2014-03-04,0,12,100,0,21,1,19,19,196,0,19.7,10.9,89.0,55.0,0.8
2014-03-05,0,4,5,0,22,2,11,6,200,0,23.8,11.2,79.0,52.0,0.0
2014-03-06,0,7,20,0,18,0,9,10,147,9,24.1,12.0,72.0,39.0,0.0
2014-03-07,0,7,9,0,1,2,7,50,121,0,24.3,12.5,73.0,45.0,0.0
2014-03-08,0,3,8,0,16,2,6,8,184,0,25.0,12.5,75.0,43.0,0.0
2014-03-09,0,0,4,0,9,0,0,0,49,0,25.5,13.5,59.0,50.0,0.0
2014-03-10,0,16,30,0,20,3,11,46,219,0,25.8,12.5,75.0,50.0,0.0
2014-03-11,0,15,27,0,20,1,17,107,193,0,26.0,11.3,89.0,75.0,8.3
2014-03-12,0,24,29,0,16,1,11,20,212,0,20.5,8.5,82.0,47.0,0.0
2014-03-13,0,58,15,0,10,2,20,55,230,2,22.8,9.6,69.0,41.0,0.0
2014-03-14,0,44,31,0,21,2,14,63,251,0,25.5,12.5,74.0,39.0,0.0
2014-03-15,0,36,23,0,34,0,18,13,223,0,28.0,13.0,76.0,55.0,0.0
2014-03-16,0,1,11,0,0,0,8,9,72,0,26.5,15.0,76.0,50.0,0.0
2014-03-17,0,41,41,0,27,0,12,42,252,10,29.0,15.5,62.0,50.0,0.0
2014-03-18,0,54,47,0,43,0,20,37,257,8,27.6,12.6,85.0,54.0,9.1
2014-03-19,0,39,38,1,26,1,34,69,207,7,26.6,14.0,61.0,42.0,0.0
2014-03-20,0,74,15,1,13,1,17,51,274,7,26.0,13.2,71.0,41.0,0.0
2014-03-21,0,57,31,0,29,8,31,56,236,0,29.0,14.5,76.0,58.0,0.0
2014-03-22,0,68,45,0,31,10,28,23,184,0,26.6,14.5,62.0,37.0,0.0
2014-03-23,0,6,2,0,18,1,3,6,59,0,29.8,15.5,64.0,68.0,0.0
2014-03-24,0,48,6,0,26,0,34,51,199,0,21.5,13.5,90.0,86.0,5.4
2014-03-25,0,59,28,1,26,2,20,47,192,11,19.4,12.5,85.0,56.0,3.4
2014-03-26,0,45,9,0,37,2,22,43,302,16,26.6,14.0,71.0,42.0,0.0
2014-03-27,0,25,5,0,30,1,8,27,248,5,27.6,15.0,76.0,41.0,0.0
2014-03-28,0,44,10,0,34,0,4,7,198,0,26.0,16.0,81.0,60.0,0.5
2014-03-29,0,9,42,0,52,7,8,6,252,0,28.0,15.5,64.0,37.0,0.0
2014-03-30,0,4,0,0,8,0,1,0,85,0,29.5,17.0,65.0,32.0,0.0
2014-03-31,0,81,52,0,40,35,43,99,294,0,0,0,0,0,0
2014-04-01,0,39,73,1,88,4,40,61,291,16,31.8,16.5,0.0,0.0,0.0
2014-04-02,0,63,46,0,40,9,55,69,418,0,28.8,16.2,0.0,0.0,1.0
2014-04-03,0,66,71,0,59,17,66,68,375,7,28.0,14.0,0.0,0.0,9.0
2014-04-04,0,67,85,0,35,12,41,61,330,11,29.5,16.0,0.0,0.0,0.0
2014-04-05,0,54,67,0,20,8,89,46,323,1,29.5,18.0,0.0,0.0,0.0
2014-04-06,0,70,0,0,89,2,4,8,17,0,26.0,17.6,0.0,0.0,0.1
2014-04-07,0,60,41,0,45,2,26,43,293,0,28.5,15.3,0.0,0.0,0.2
2014-04-08,0,62,53,0,20,5,38,57,322,8,29.7,14.1,0.0,0.0,2.0
2014-04-09,0,48,75,0,30,9,16,89,319,9,31.8,17.0,0.0,0.0,0.0
2014-04-10,0,46,54,0,61,5,20,34,239,12,33.2,18.0,0.0,0.0,0.0
2014-04-11,0,292,17,0,23,10,21,122,409,9,33.8,17.0,0.0,0.0,0.0
2014-04-12,0,459,34,0,30,5,23,33,407,1,34.0,18.7,0.0,0.0,0.0
2014-04-13,0,34,0,0,11,0,0,2,119,0,29.2,18.0,0.0,0.0,0.4
2014-04-14,0,88,27,0,22,2,15,107,560,21,33.0,15.7,0.0,0.0,0.0
2014-04-15,0,43,16,1,14,2,28,104,508,17,33.0,18.0,0.0,0.0,0.0
2014-04-16,0,62,1,0,15,1,31,28,439,9,32.6,19.5,0.0,0.0,0.0
2014-04-17,0,84,26,0,4,2,27,21,299,0,27.2,14.5,0.0,0.0,21.0
2014-04-18,0,71,21,0,25,0,25,109,417,0,26.3,15.0,0.0,0.0,0.4
2014-04-19,0,347,15,0,29,2,24,10,833,0,27.6,13.2,0.0,0.0,30.0
2014-04-20,0,46,4,0,35,0,3,4,366,0,31.5,14.5,0.0,0.0,0.0
2014-04-21,0,161,69,0,45,10,32,76,166,6,31.7,18.5,0.0,0.0,0.0
2014-04-22,0,163,46,2,55,6,74,41,367,9,33.0,19.4,0.0,0.0,0.0
2014-04-23,0,187,48,0,77,6,42,96,435,7,34.7,18.7,0.0,0.0,0.0
2014-04-24,0,141,29,0,57,9,53,55,425,12,37.0,20.0,0.0,0.0,0.0
2014-04-25,0,157,45,0,54,7,43,58,361,6,37.0,21.0,0.0,0.0,1.0
2014-04-26,0,1532,43,0,45,2,31,9,621,0,36.7,23.0,0.0,0.0,0.0
2014-04-27,0,172,2,0,12,0,11,1,174,0,37.8,21.0,0.0,0.0,0.0
2014-04-28,0,129,47,1,24,4,43,27,416,5,39.7,23.0,0.0,0.0,0.0
2014-04-29,0,133,185,0,61,4,49,78,410,13,40.6,23.0,0.0,0.0,0.0
2014-04-30,0,101,10,0,16,4,12,43,502,29,41.7,22.5,0.0,0.0,0.0
2014-05-01,0,0,1,0,0,0,4,0,356,0,42.2,25.5,0.0,0.0,0.0
2014-05-02,0,122,46,0,36,0,9,83,503,14,42.9,25.8,0.0,0.0,0.0
2014-05-03,0,140,64,0,120,0,44,32,504,1,38.0,24.7,0.0,0.0,0.1
2014-05-04,0,18,0,0,8,0,2,1,119,2,38.5,26.5,0.0,0.0,0.0
2014-05-05,0,161,54,1,50,5,54,21,410,11,36.0,21.0,0.0,0.0,1.0
2014-05-06,0,148,28,0,53,1,57,71,456,18,36.2,23.6,0.0,0.0,0.0
2014-05-07,0,106,44,0,35,3,62,97,406,15,37.6,22.3,0.0,0.0,1.0
2014-05-08,0,100,54,0,51,1,65,68,483,7,39.5,21.2,0.0,0.0,0.0
2014-05-09,0,132,62,0,68,25,63,56,410,12,37.4,21.5,0.0,0.0,2.0
2014-05-10,0,154,34,0,39,11,108,37,471,0,33.0,23.5,0.0,0.0,0.0
2014-05-11,0,115,0,0,17,3,0,0,72,0,33.0,22.5,0.0,0.0,0.8
2014-05-12,0,143,52,0,69,24,56,80,617,29,33.2,20.6,0.0,0.0,0.1
2014-05-13,0,130,114,3,85,4,111,68,364,15,29.7,14.4,0.0,0.0,12.0
2014-05-14,0,133,55,0,35,4,69,70,579,11,31.2,17.5,0.0,0.0,7.0
2014-05-15,0,119,72,0,70,3,84,33,709,9,33.8,19.5,0.0,0.0,0.0
2014-05-16,0,122,65,3,61,10,63,74,418,25,36.0,21.6,0.0,0.0,0.0
2014-05-17,0,106,32,0,76,10,60,26,504,0,34.5,20.5,0.0,0.0,0.0
2014-05-18,0,21,1,0,20,0,6,3,67,0,33.7,21.0,0.0,0.0,0.0
2014-05-19,0,56,29,0,8,2,35,43,312,28,35.6,22.5,0.0,0.0,0.0
2014-05-20,0,90,50,0,6,2,72,87,464,31,35.5,23.4,0.0,0.0,5.0
2014-05-21,0,139,35,2,93,1,64,62,769,3,37.3,23.0,0.0,0.0,0.0
2014-05-22,0,64,16,0,19,2,38,70,586,16,39.7,23.0,0.0,0.0,0.0
2014-05-23,0,125,8,0,24,2,41,61,626,10,35.0,26.0,0.0,0.0,0.1
2014-05-24,0,115,21,1,71,2,49,14,646,0,39.1,20.5,0.0,0.0,0.1
2014-05-25,0,52,6,0,15,0,4,3,197,0,40.0,24.4,0.0,0.0,0.0
2014-05-26,0,97,38,1,13,2,49,330,591,7,38.5,25.0,0.0,0.0,0.0
2014-05-27,0,71,47,0,35,0,34,74,340,15,40.3,25.0,0.0,0.0,0.1
2014-05-28,0,90,45,0,27,13,53,93,1070,17,41.7,25.4,0.0,0.0,0.0
2014-05-29,0,77,14,0,36,14,85,139,701,11,43.2,26.5,0.0,0.0,0.0
2014-05-30,0,61,18,0,20,1,59,91,586,11,37.5,28.0,0.0,0.0,0.0
2014-05-31,0,63,97,0,12,4,46,54,422,0,42.7,25.1,0.0,0.0,0.1
2014-06-01,0,6,0,0,0,0,0,2,328,0,39.0,26.0,0.0,0.0,0.0
2014-06-02,0,124,66,0,27,0,48,140,1110,34,42.0,26.0,0.0,0.0,0.0
2014-06-03,0,96,76,0,32,0,40,134,1014,34,42.2,27.0,0.0,0.0,0.0
2014-06-04,0,28,12,0,24,1,20,87,351,16,43.8,28.0,0.0,0.0,0.0
2014-06-05,0,34,142,0,63,0,62,182,812,0,44.8,30.0,0.0,0.0,0.0
2014-06-06,0,88,6,0,14,14,28,118,1036,0,45.3,28.5,0.0,0.0,0.0
2014-06-07,0,76,102,0,19,16,90,76,768,4,45.0,30.5,0.0,0.0,0.0
2014-06-08,0,4,2,0,15,0,4,4,312,0,46.0,28.5,0.0,0.0,0.0
2014-06-09,0,90,176,0,25,0,62,138,576,0,45.6,29.6,0.0,0.0,0.0
2014-06-10,0,108,150,2,75,2,200,218,648,0,45.7,28.0,0.0,0.0,0.0
2014-06-11,0,180,186,0,67,10,154,238,666,32,42.8,30.0,0.0,0.0,0.0
2014-06-12,0,398,208,2,109,12,148,108,838,22,42.0,26.0,0.0,0.0,0.0
2014-06-13,0,148,100,0,48,2,176,122,820,2,40.0,27.0,0.0,0.0,0.0
2014-06-14,0,116,86,0,27,8,158,40,806,0,41.3,27.4,0.0,0.0,0.0
2014-06-15,0,0,0,0,19,0,2,4,72,0,42.4,29.5,0.0,0.0,0.0
2014-06-16,0,46,70,0,12,4,100,136,1074,38,43.3,31.0,0.0,0.0,0.0
2014-06-17,0,34,110,0,35,4,82,110,1356,46,43.0,30.0,0.0,0.0,0.0
2014-06-18,0,70,102,0,14,12,138,278,1396,4,41.0,32.1,0.0,0.0,0.0
2014-06-19,0,106,144,0,13,6,80,364,1086,6,43.0,29.5,0.0,0.0,0.0
2014-06-20,0,114,76,0,27,12,168,160,1256,0,43.1,30.5,0.0,0.0,0.0
2014-06-21,0,48,74,2,13,0,114,88,1252,0,40.2,29.6,0.0,0.0,0.0
2014-06-22,0,4,2,0,18,0,10,2,302,0,37.2,22.0,0.0,0.0,9.0
2014-06-23,0,102,22,0,19,0,14,84,1256,6,38.2,25.5,0.0,0.0,0.0
2014-06-24,0,32,14,0,23,0,108,132,1692,38,38.5,23.0,0.0,0.0,8.0
2014-06-25,0,38,10,0,23,6,14,228,1678,0,33.4,27.0,0.0,0.0,0.0
2014-06-26,0,36,6,0,26,0,40,100,1724,28,37.0,20.5,0.0,0.0,9.0
2014-06-27,0,26,6,0,26,0,22,80,1362,0,40.0,26.2,0.0,0.0,0.0
2014-06-28,0,114,32,0,5,10,126,70,1696,4,41.0,30.0,0.0,0.0,0.0
2014-06-29,0,8,2,0,9,0,0,0,816,0,33.8,20.0,0.0,0.0,24.0
2014-06-30,0,186,140,0,26,14,154,150,1526,30,37.5,22.0,0.0,0.0,0.1
2014-07-01,0,124,208,0,58,32,300,184,1342,30,33.8,22.0,0.0,0.0,6.0
2014-07-02,0,98,186,0,19,2,348,182,1554,46,31.5,24.1,0.0,0.0,0.0
2014-07-03,0,260,166,2,27,22,296,156,2126,32,34.0,25.0,0.0,0.0,0.1
2014-07-04,0,170,214,2,41,28,460,190,1442,24,36.4,24.0,0.0,0.0,9.0
2014-07-05,0,182,182,0,121,20,308,144,1766,0,38.2,27.0,0.0,0.0,0.0
2014-07-06,0,0,116,0,11,0,46,32,690,0,37.0,26.5,0.0,0.0,0.0
2014-07-07,0,80,258,0,73,44,340,236,1464,32,39.5,25.8,0.0,0.0,0.1
2014-07-08,0,158,390,0,117,28,206,250,1506,18,40.0,29.0,0.0,0.0,0.0
2014-07-09,0,184,362,0,42,20,424,196,1394,48,40.0,29.5,0.0,0.0,0.0
2014-07-10,0,134,222,0,22,8,352,178,1636,30,40.2,22.0,0.0,0.0,0.0
2014-07-11,0,178,194,0,24,20,134,184,1584,40,41.0,30.1,0.0,0.0,0.0
2014-07-12,0,272,308,0,69,6,246,224,1952,2,42.0,30.5,0.0,0.0,0.0
2014-07-13,0,50,8,0,17,0,10,14,350,0,42.0,30.5,0.0,0.0,0.0
2014-07-14,0,160,256,2,39,4,396,172,1788,16,38.5,27.5,0.0,0.0,0.0
2014-07-15,0,120,352,0,51,8,318,214,2052,22,38.8,29.0,70.0,54.0,0.0
2014-07-16,0,204,478,2,43,20,502,350,2142,72,34.5,26.0,78.0,74.0,0.0
2014-07-17,0,60,284,0,44,10,274,100,3096,20,32.5,26.0,78.0,74.0,0.1
2014-07-18,0,160,408,2,87,30,420,322,2554,10,34.5,21.5,0.0,0.0,16.0
2014-07-19,0,166,276,0,56,32,340,196,2492,0,34.2,25.5,0.0,0.0,0.0
2014-07-20,0,46,64,0,81,2,16,32,830,2,35.7,24.0,0.0,0.0,0.1
2014-07-21,0,111,162,1,87,12,247,101,936,10,37.0,26.0,0.0,0.0,0.0
2014-07-22,0,118,174,0,105,8,211,114,1115,20,38.0,28.5,0.0,0.0,0.0
2014-07-23,0,117,190,0,25,15,144,130,1086,26,37.5,28.0,0.0,0.0,0.0
2014-07-24,0,75,157,0,42,12,127,78,1164,18,38.0,29.0,66.0,57.0,0.0
2014-07-25,0,80,183,0,22,6,158,99,1555,2,34.0,26.0,78.0,58.0,0.1
2014-07-26,0,83,109,0,82,1,158,78,935,2,34.0,26.0,78.0,58.0,0.1
2014-07-27,0,39,52,0,3,0,25,16,373,0,36.0,28.0,75.0,69.0,0.0
2014-07-28,1,59,90,0,55,2,113,100,1085,44,36.0,28.0,75.0,69.0,0.0
2014-07-29,0,43,21,0,25,3,15,42,1464,1,29.2,25.5,0.0,0.0,0.1
2014-07-30,0,47,74,0,25,1,104,26,815,2,34.9,24.5,0.0,0.0,9.0
2014-07-31,0,25,83,2,41,2,60,76,660,24,36.0,27.5,69.0,65.0,0.0
2014-08-01,0,28,113,0,13,1,96,111,854,0,35.2,27.0,0.0,0.0,0.1
2014-08-02,1,18,126,0,92,1,142,112,843,3,35.0,24.5,0.0,0.0,4.0
2014-08-03,0,7,6,0,17,0,78,14,169,0,37.2,26.0,0.0,0.0,6.0
2014-08-04,0,72,176,1,113,7,164,92,889,17,38.0,28.6,67.0,53.0,0.1
2014-08-05,0,119,139,2,59,22,326,126,1042,23,35.6,25.8,78.0,56.0,0.0
2014-08-06,0,85,107,0,36,4,147,105,255,0,38.0,25.8,72.0,66.0,0.0
2014-08-07,0,41,188,2,37,12,202,214,1290,42,35.0,27.5,78.0,64.0,0.1
2014-08-08,0,80,165,1,38,9,189,79,1008,21,33.6,26.5,75.0,66.0,0.0
2014-08-09,0,76,146,0,112,6,163,83,917,1,33.7,25.0,78.0,45.0,0.1
2014-08-10,0,2,20,0,17,0,15,7,124,0,36.3,25.5,78.0,45.0,37.0
2014-08-11,0,119,204,13,59,14,215,114,729,19,36.5,25.5,66.0,58.0,0.0
2014-08-12,0,68,244,0,73,6,303,131,1110,42,36.0,27.8,79.0,51.0,0.0
2014-08-13,0,89,170,0,126,9,231,122,933,3,36.5,26.5,0.0,0.0,7.0
2014-08-14,0,28,27,0,17,2,103,36,766,1,36.9,28.0,61.0,49.0,0.0
2014-08-15,0,89,187,0,163,16,216,141,888,3,36.0,27.7,80.0,77.0,0.0
2014-08-16,0,161,251,1,203,12,161,198,1236,7,32.5,21.5,65.0,49.0,0.1
2014-08-17,0,5,3,0,21,0,25,24,166,1,33.5,22.0,73.0,43.0,0.0
2014-08-18,0,40,204,5,95,25,130,135,928,12,35.5,24.3,71.0,45.0,0.0
2014-08-19,0,115,242,0,88,8,236,225,1181,11,37.5,26.5,69.0,34.0,0.0
2014-08-20,0,176,229,1,114,3,153,149,1317,13,37.0,27.5,63.0,37.0,0.0
2014-08-21,0,184,249,0,125,2,126,193,1129,33,37.2,27.3,63.0,41.0,0.0
2014-08-22,0,125,220,0,118,11,171,143,1295,8,38.0,26.5,65.0,38.0,0.0
2014-08-23,0,204,188,1,145,8,128,168,1008,2,36.5,24.8,65.0,38.0,0.0
2014-08-24,0,4,6,0,21,0,3,36,191,0,38.0,26.5,69.0,31.0,0.0
2014-08-25,0,120,119,0,52,5,80,150,903,23,39.0,26.9,63.0,33.0,0.0
2014-08-26,0,98,167,0,155,5,75,207,1338,21,38.5,26.5,59.0,43.0,0.0
2014-08-27,0,88,262,0,51,2,99,196,1006,3,22.5,37.0,67.0,43.0,0.0
2014-08-28,0,187,142,0,61,16,55,163,1031,16,32.3,2.0,70.0,52.0,0.1
2014-08-29,0,227,115,1,48,4,111,125,1280,9,36.2,24.5,64.0,43.0,0.0
2014-08-30,0,129,180,1,103,10,98,134,1270,3,36.5,25.4,64.0,43.0,0.0
2014-08-31,0,5,1,1,24,0,1,4,374,0,36.5,27.4,74.0,70.0,0.0
2014-09-01,0,28,204,0,58,4,111,183,1230,49,29.5,25.0,88.0,84.0,21.0
2014-09-02,1,108,217,9,54,0,216,176,1050,8,27.2,23.4,88.0,80.0,35.0
2014-09-03,0,76,228,3,262,13,204,211,1378,25,30.3,24.0,88.0,85.0,2.0
2014-09-04,0,139,175,1,124,1,187,155,1004,11,28.2,23.4,100.0,92.0,177.0
2014-09-05,0,45,21,0,29,2,97,54,641,18,25.0,24.2,100.0,92.0,56.0
2014-09-06,1,88,148,6,39,2,284,229,586,69,27.6,22.0,91.0,65.0,146.0
2014-09-07,0,220,186,43,168,12,196,170,332,41,30.0,22.6,80.0,63.0,0.1
2014-09-08,0,295,491,7,375,12,409,162,481,36,33.2,25.5,85.0,53.0,0.0
2014-09-09,0,202,293,5,378,13,204,215,454,50,33.5,25.2,84.0,58.0,0.0
2014-09-10,0,225,375,36,399,14,391,294,663,26,34.5,26.6,85.0,60.0,0.0
2014-09-11,0,169,455,30,326,44,427,193,1032,13,34.0,26.2,81.0,64.0,0.0
2014-09-12,2,228,247,5,324,30,296,248,1155,27,29.8,26.2,81.0,70.0,0.0
2014-09-13,0,218,288,4,578,17,277,228,1227,59,33.5,24.0,92.0,56.0,2.0
2014-09-14,1,1538,170,67,510,0,259,183,706,59,32.5,25.5,81.0,57.0,0.0
2014-09-15,0,589,262,23,250,9,385,217,1188,16,33.6,22.6,80.0,53.0,12.0
2014-09-16,0,442,365,144,353,20,271,295,1012,68,34.2,25.4,81.0,67.0,0.0
2014-09-17,0,195,323,122,300,12,300,331,1142,11,34.6,26.0,81.0,56.0,0.0
2014-09-18,4,185,308,76,454,7,274,290,1097,61,35.3,26.8,78.0,52.0,0.0
2014-09-19,0,108,240,62,324,24,265,428,1162,24,35.5,28.0,81.0,54.0,0.0
2014-09-20,2,220,276,158,402,9,266,199,1113,64,35.2,27.6,78.0,49.0,0.0
2014-09-21,0,99,198,165,464,6,132,187,396,12,35.0,24.5,76.0,49.0,0.0
2014-09-22,1,134,217,50,455,9,270,219,1051,20,35.5,25.5,81.0,56.0,0.0
2014-09-23,0,130,328,48,276,4,178,211,856,23,3.5,27.0,77.0,49.0,0.0
2014-09-24,1,166,339,59,339,9,127,254,897,55,34.6,27.0,74.0,44.0,0.0
2014-09-25,0,67,351,73,679,18,187,223,997,27,33.7,25.6,77.0,44.0,0.0
2014-09-26,0,128,273,68,395,4,134,184,968,23,34.5,26.0,77.0,46.0,0.0
2014-09-27,1,84,174,95,200,7,106,180,961,31,35.0,25.8,81.0,42.0,0.0
2014-09-28,0,83,61,51,88,0,92,86,259,2,35.2,26.0,81.0,42.0,0.0
2014-09-29,0,105,44,0,91,0,96,178,862,19,35.0,24.5,80.0,46.0,0.0
2014-09-30,0,55,52,7,96,0,110,116,527,30,34.8,25.8,77.0,50.0,0.0
2014-10-01,0,43,38,1,78,0,51,107,731,13,34.5,26.5,81.0,48.0,0.0
2014-10-02,2,126,34,0,0,0,90,114,871,12,34.3,26.0,77.0,47.0,0.1
2014-10-03,0,34,33,0,50,1,53,95,703,11,35.0,26.0,84.0,46.0,0.0
2014-10-04,2,68,46,30,107,4,92,92,562,10,35.0,26.1,84.0,51.0,0.0
2014-10-05,0,69,63,20,85,4,138,41,344,0,35.0,26.4,84.0,51.0,0.0
2014-10-06,0,29,5,22,37,0,16,22,227,0,35.0,26.5,60.0,57.0,0.0
2014-10-07,0,28,17,1,59,1,25,36,106,12,34.0,26.5,60.0,57.0,0.0
2014-10-08,0,25,28,0,40,0,13,31,228,0,28.0,22.0,60.0,57.0,0.0
2014-10-09,0,18,78,47,86,5,52,190,489,11,31.5,20.4,74.0,45.0,1.0
2014-10-10,1,61,121,27,236,3,144,190,521,8,32.0,21.5,63.0,38.0,0.0
2014-10-11,4,158,221,28,154,7,211,182,577,15,33.0,21.5,75.0,31.0,0.0
2014-10-12,0,63,145,28,184,4,209,121,125,0,33.5,22.5,75.0,31.0,0.0
2014-10-13,1,118,205,65,315,7,152,163,656,13,32.5,21.7,74.0,52.0,0.0
2014-10-14,4,129,283,31,342,19,196,167,752,19,24.0,20.3,72.0,65.0,0.0
2014-10-15,7,254,440,41,419,14,446,237,1449,48,27.2,18.0,76.0,46.0,0.0
2014-10-16,7,262,488,14,516,6,267,239,2342,18,28.0,19.0,71.0,42.0,0.0
2014-10-17,3,241,342,9,494,1,218,291,2699,23,30.0,19.6,69.0,39.0,0.0
2014-10-18,2,159,612,115,452,0,363,431,2315,21,30.0,20.0,81.0,39.0,0.0
2014-10-19,0,393,750,10,641,6,546,351,878,0,31.0,19.6,78.0,36.0,0.0
2014-10-20,3,203,687,46,560,10,448,418,2593,18,30.3,20.0,78.0,36.0,0.0
2014-10-21,1,277,482,99,613,8,376,403,2664,36,31.8,20.0,70.0,35.0,0.0
2014-10-22,2,260,570,40,527,4,544,356,2730,11,32.0,21.0,74.0,34.0,0.0
2014-10-23,1,225,368,11,378,14,231,403,2660,14,31.9,19.5,74.0,40.0,0.0
2014-10-24,1,131,444,16,226,6,250,358,2276,33,29.0,21.4,77.0,49.0,0.0
2014-10-25,0,303,494,59,351,15,187,366,2865,38,30.5,21.0,73.0,38.0,0.0
2014-10-26,1,502,397,18,619,11,437,252,867,0,31.0,19.7,82.0,40.0,0.0
