date,confirmed,Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,Debris,FishSeed,Max_Temp,Min_Temp,Max_Humidity,Min_Humidity,Rainfall
2015-03-23,0,60,45,0,37,1,110,55,789,0,32.8,19.6,71.0,32.0,0.0
2015-03-24,0,103,97,0,115,3,167,197,830,6,0,0,0,0,0
2015-03-25,0,98,192,0,262,13,320,157,908,7,31.8,19.2,61.0,35.0,0.0
2015-03-26,0,114,210,7,220,4,217,168,685,20,0,0,0,0,0
2015-03-27,0,126,197,0,260,5,158,196,834,4,0,0,0,0,0
2015-03-28,0,41,231,1,242,3,160,168,726,0,0,0,0,0,0
2015-03-29,0,72,210,0,129,3,185,56,95,0,0,0,0,0,0
2015-03-30,0,109,206,5,175,21,277,291,608,16,0,0,0,0,0
2015-03-31,0,163,283,4,211,7,207,202,753,10,0,0,0,0,0
2015-04-01,0,230,319,0,185,10,213,275,771,7,0,0,0,0,0
2015-04-02,0,256,322,4,256,4,150,286,652,32,0,0,0,0,0
2015-04-03,0,65,296,0,284,1,202,195,605,0,0,0,0,0,0
2015-04-04,0,140,419,1,236,5,279,252,575,24,0,0,0,0,0
2015-04-05,0,50,265,1,176,17,147,263,113,0,0,0,0,0,0
2015-04-06,0,75,359,3,207,9,128,330,166,14,26.5,18.5,77.0,54.0,0.0
2015-04-07,0,141,302,0,194,10,147,372,532,6,0,0,0,0,0
2015-04-08,0,329,334,0,187,12,132,374,713,26,0,0,0,0,0
2015-04-09,0,101,322,1,297,14,185,448,737,17,0,0,0,0,0
2015-04-10,0,129,287,0,205,5,150,348,622,30,0,0,0,0,0
2015-04-11,0,117,328,0,276,12,165,269,745,22,0,0,0,0,0
2015-04-12,0,76,201,0,146,2,75,150,97,0,0,0,0,0,0
2015-04-13,0,74,113,0,109,0,98,400,544,23,0,0,0,0,0
2015-04-14,0,68,137,0,72,5,93,315,762,34,0,0,0,0,0
2015-04-15,0,55,111,3,76,0,95,263,791,26,0,0,0,0,0
2015-04-16,0,59,84,0,68,1,64,303,668,27,0,0,0,0,0
2015-04-17,0,40,133,0,113,5,68,266,856,9,0,0,0,0,0
2015-04-18,0,68,215,4,184,7,145,276,614,17,0,0,0,0,0
2015-04-19,0,36,192,0,137,17,164,228,84,0,0,0,0,0,0
2015-04-20,0,62,242,35,177,9,173,428,757,22,0,0,0,0,0
2015-04-21,0,80,195,18,153,4,114,276,722,36,0,0,0,0,0
2015-04-22,0,81,293,0,197,15,231,312,833,18,0,0,0,0,0
2015-04-23,0,96,287,1,204,8,204,386,785,20,0,0,0,0,0
2015-04-24,0,79,266,6,271,5,145,326,747,12,0,0,0,0,0
2015-04-25,0,59,208,2,180,9,163,329,725,30,0,0,0,0,0
2015-04-26,0,29,118,2,68,1,141,219,110,0,0,0,0,0,0
2015-04-27,0,132,266,1,119,8,165,400,550,27,0,0,0,0,0
2015-04-28,0,94,289,20,197,9,201,340,711,28,0,0,0,0,0
2015-04-29,0,140,347,4,206,1,158,436,815,16,0,0,0,0,0
2015-04-30,0,95,207,3,148,1,204,294,617,3,0,0,0,0,0
2015-05-01,0,5,11,0,33,0,9,35,518,4,0,0,0,0,0
2015-05-02,0,53,136,19,133,1,141,335,761,24,0,0,0,0,0
2015-05-03,0,98,68,0,50,0,88,124,97,0,0,0,0,0,0
2015-05-04,0,73,121,31,67,2,79,380,713,26,0,0,0,0,0
2015-05-05,0,93,132,13,75,2,101,301,758,10,0,0,0,0,0
2015-05-06,0,69,57,0,77,3,84,281,853,30,0,0,0,0,0
2015-05-07,0,57,186,19,169,6,67,284,937,34,0,0,0,0,0
2015-05-08,0,62,66,0,97,0,86,213,828,13,0,0,0,0,0
2015-05-09,0,46,129,7,65,11,141,271,762,16,0,0,0,0,0
2015-05-10,0,11,47,1,66,0,60,38,109,0,0,0,0,0,0
2015-05-11,0,85,121,1,53,8,149,371,703,16,0,0,0,0,0
2015-05-12,0,125,266,2,67,0,163,456,754,8,0,0,0,0,0
2015-05-13,0,95,189,1,90,15,142,454,877,22,0,0,0,0,0
2015-05-14,0,79,169,0,117,4,214,652,830,11,0,0,0,0,0
2015-05-15,0,77,209,11,89,7,283,592,893,8,0,0,0,0,0
2015-05-16,0,154,201,6,69,4,211,514,860,25,0,0,0,0,0
2015-05-17,0,13,88,1,23,0,36,146,100,0,0,0,0,0,0
2015-05-18,0,47,172,0,36,5,86,509,805,16,0,0,0,0,0
2015-05-19,0,44,224,0,63,4,80,573,954,15,0,0,0,0,0
2015-05-20,0,65,179,3,71,24,115,643,877,13,0,0,0,0,0
2015-05-21,0,227,88,0,85,10,79,510,864,20,0,0,0,0,0
2015-05-22,0,77,95,0,83,16,71,564,829,11,0,0,0,0,0
2015-05-23,0,79,195,0,96,6,162,530,751,16,0,0,0,0,0
2015-05-24,0,22,134,5,18,0,15,52,88,0,0,0,0,0,0
2015-05-25,0,95,179,4,100,17,175,544,640,20,0,0,0,0,0
2015-05-26,0,116,144,0,86,3,119,357,556,12,0,0,0,0,0
2015-05-27,0,172,200,0,68,6,252,595,987,43,0,0,0,0,0
2015-05-28,0,85,196,0,58,4,115,535,820,17,0,0,0,0,0
2015-05-29,0,91,152,0,57,2,143,412,1001,6,0,0,0,0,0
2015-05-30,0,146,210,0,51,4,267,451,838,6,0,0,0,0,0
2015-05-31,0,2,16,0,14,0,17,20,38,0,0,0,0,0,0
2015-06-01,0,72,204,0,26,3,189,417,695,32,0,0,0,0,0
2015-06-02,0,103,141,1,46,1,170,594,777,12,0,0,0,0,0
2015-06-03,0,119,172,0,72,17,235,474,851,22,0,0,0,0,0
2015-06-04,0,680,137,0,84,4,461,524,837,10,0,0,0,0,0
2015-06-05,0,168,145,0,45,7,208,424,797,10,0,0,0,0,0
2015-06-06,0,102,150,0,43,28,170,335,763,22,0,0,0,0,0
2015-06-07,0,13,0,0,43,0,34,56,75,1,0,0,0,0,0
2015-06-08,0,160,68,0,59,5,93,514,636,10,0,0,0,0,0
2015-06-09,0,150,197,0,51,5,160,494,658,11,0,0,0,0,0
2015-06-10,0,162,155,0,76,3,77,490,704,26,0,0,0,0,0
2015-06-11,0,479,136,0,20,1,255,477,745,44,0,0,0,0,0
2015-06-12,0,126,150,0,20,0,66,436,684,4,40.7,26.0,60.0,32.0,0.0
2015-06-13,0,144,93,0,40,11,66,323,770,22,0,0,0,0,0
2015-06-14,0,32,1,0,2,0,19,5,102,0,0,0,0,0,0
2015-06-15,0,983,58,0,80,1,104,259,716,42,0,0,0,0,0
2015-06-16,0,220,99,0,48,4,130,355,811,9,0,0,0,0,0
2015-06-17,0,195,97,5,59,3,180,440,875,6,0,0,0,0,0
2015-06-18,0,277,117,0,85,3,364,504,734,21,0,0,0,0,0
2015-06-19,0,139,74,3,86,0,154,298,438,2,0,0,0,0,0
2015-06-20,0,85,78,0,160,0,126,315,673,9,0,0,0,0,0
2015-06-21,0,58,1,0,36,0,31,25,118,0,37.3,23.0,70.0,41.0,1.1
2015-06-22,1,194,105,10,61,4,198,425,647,26,0,0,0,0,0
2015-06-23,0,193,188,0,59,2,152,480,563,11,0,0,0,0,0
2015-06-24,0,158,126,0,117,0,215,359,585,27,0,0,0,0,0
2015-06-25,0,163,358,0,99,4,194,381,630,21,0,0,0,0,0
2015-06-26,0,133,96,0,204,1,149,455,728,0,0,0,0,0,0
2015-06-27,0,219,241,0,196,1,226,357,698,32,0,0,0,0,0
2015-06-28,0,45,9,0,21,1,25,6,131,0,0,0,0,0,0
2015-06-29,0,80,198,0,160,1,265,414,505,13,0,0,0,0,0
2015-06-30,0,177,259,0,108,0,320,431,686,21,0,0,0,0,0
2015-07-01,0,173,292,0,129,4,312,442,739,30,0,0,0,0,0
2015-07-02,0,202,191,0,73,3,302,485,723,23,0,0,0,0,0
2015-07-03,0,131,169,1,91,2,225,364,693,0,0,0,0,0,0
2015-07-04,0,130,225,0,119,5,257,288,694,22,0,0,0,0,0
2015-07-05,0,1,53,0,126,0,40,65,91,0,0,0,0,0,0
2015-07-06,0,82,337,0,230,5,321,371,598,12,0,0,0,0,0
2015-07-07,0,165,390,0,227,1,350,427,599,11,0,0,0,0,0
2015-07-08,0,89,208,0,135,2,294,371,739,22,0,0,0,0,0
2015-07-09,0,133,161,0,86,0,319,316,544,27,36.2,23.2,77.0,56.0,0.0
2015-07-10,0,113,189,0,53,2,266,277,725,12,0,0,0,0,0
2015-07-11,0,58,232,0,51,2,204,299,790,29,0,0,0,0,0
2015-07-12,0,0,3,1,18,0,12,37,89,0,29.2,23.5,93.0,89.0,14.2
2015-07-13,0,190,330,6,75,2,231,350,469,25,0,0,0,0,0
2015-07-14,0,81,518,0,256,3,302,468,667,20,34.0,27.3,84.0,57.0,0.1
2015-07-15,0,151,267,2,117,2,245,352,665,13,0,0,0,0,0
2015-07-16,0,107,342,54,154,3,210,316,774,23,0,0,0,0,0
2015-07-17,0,100,228,67,112,1,143,178,520,31,0,0,0,0,0
2015-07-18,0,99,225,0,40,0,112,69,306,45,0,0,0,0,0
2015-07-19,0,57,165,1,51,0,131,111,246,11,0,0,0,0,0
2015-07-20,0,61,168,0,49,2,129,75,303,31,0,0,0,0,0
2015-07-21,0,32,213,0,48,2,184,124,487,31,0,0,0,0,0
2015-07-22,0,121,380,23,197,2,320,527,615,6,0,0,0,0,0
2015-07-23,0,174,524,0,268,0,411,549,570,13,0,0,0,0,0
2015-07-24,0,98,548,0,231,0,402,570,845,1,0,0,0,0,0
2015-07-25,0,89,663,20,339,9,418,443,1152,18,0,0,0,0,0
2015-07-26,0,67,434,9,162,3,313,227,3279,0,0,0,0,0,0
2015-07-27,0,120,658,2,263,2,325,502,6095,26,0,0,0,0,0
2015-07-28,0,175,884,1,256,1,225,513,6026,29,0,0,0,0,0
2015-07-29,0,93,629,25,188,0,365,634,5747,7,0,0,0,0,0
2015-07-30,0,253,277,2,85,0,69,406,952,13,0,0,0,0,0
2015-07-31,0,157,737,19,197,4,284,770,4007,40,0,0,0,0,0
2015-08-01,0,118,936,1,273,0,344,843,4331,23,0,0,0,0,0
2015-08-02,0,217,658,7,221,0,256,501,2859,47,0,0,0,0,0
2015-08-03,0,142,712,0,147,4,223,653,3154,34,0,0,0,0,0
2015-08-04,0,107,616,0,225,6,383,686,3328,28,34.4,28.4,88.0,80.0,8.3
2015-08-05,0,137,629,0,274,0,237,675,3417,7,0,0,0,0,0
2015-08-06,0,176,622,0,317,1,248,777,3832,32,0,0,0,0,0
2015-08-07,0,212,582,27,260,3,262,752,3038,20,0,0,0,0,0
2015-08-08,0,179,843,12,271,4,179,759,2973,10,0,0,0,0,0
2015-08-09,0,119,645,0,509,1,206,540,1126,0,0,0,0,0,0
2015-08-10,0,155,778,3,254,6,303,973,2699,40,0,0,0,0,0
2015-08-11,0,141,914,0,447,8,194,854,2301,18,0,0,0,0,0
2015-08-12,0,135,721,35,308,3,322,863,2421,20,0,0,0,0,0
2015-08-13,0,159,912,13,404,3,245,793,2368,19,0,0,0,0,0
2015-08-14,0,55,486,4,241,0,228,491,2196,1,0,0,0,0,0
2015-08-15,1,106,846,3,416,1,280,813,2478,29,0,0,0,0,0
2015-08-16,1,42,617,15,292,4,167,570,690,0,0,0,0,0,0
2015-08-17,0,110,580,1,225,3,226,806,2841,36,0,0,0,0,0
2015-08-18,1,137,645,2,294,1,335,760,2147,10,0,0,0,0,0
2015-08-19,0,156,504,0,206,0,185,726,2738,25,0,0,0,0,0
2015-08-20,0,129,534,1,269,2,143,695,2503,38,0,0,0,0,0
2015-08-21,1,125,536,6,163,0,154,711,1822,17,0,0,0,0,0
2015-08-22,0,147,764,14,337,9,245,734,2475,6,0,0,0,0,0
2015-08-23,0,34,575,71,189,1,199,488,728,0,0,0,0,0,0
2015-08-24,0,172,1018,5,298,3,401,872,2623,24,0,0,0,0,0
2015-08-25,0,206,1016,2,381,2,318,853,2455,28,0,0,0,0,0
2015-08-26,0,94,971,22,357,1,197,881,2474,28,0,0,0,0,0
2015-08-27,0,102,1012,4,251,1,165,702,2483,16,0,0,0,0,0
2015-08-28,0,157,893,7,343,5,270,847,2223,11,0,0,0,0,0
2015-08-29,0,59,830,18,368,4,154,672,2108,21,36.5,29.0,63.0,61.0,0.0
2015-08-30,0,36,654,0,258,0,105,466,907,0,0,0,0,0,0
2015-08-31,1,127,803,2,200,16,254,767,2120,32,0,0,0,0,0
2015-09-01,1,108,726,25,283,3,149,700,2084,10,0,0,0,0,0
2015-09-02,0,96,769,25,265,1,179,717,1940,10,0,0,0,0,0
2015-09-03,0,165,676,0,325,3,233,663,2342,20,0,0,0,0,0
2015-09-04,0,93,633,1,261,1,184,673,2067,18,0,0,0,0,0
2015-09-05,0,132,657,1,297,3,212,618,1313,14,0,0,0,0,0
2015-09-06,1,84,466,1,283,0,96,502,563,0,36.0,24.0,49.0,64.0,0.0
2015-09-07,0,165,665,2,277,2,194,728,1694,37,0,0,0,0,0
2015-09-08,1,137,774,1,302,2,205,794,2230,5,0,0,0,0,0
2015-09-09,0,87,539,7,178,3,171,739,1539,12,0,0,0,0,0
2015-09-10,0,173,683,2,333,1,267,793,1970,32,0,0,0,0,0
2015-09-11,0,0,25,0,214,0,121,5,223,0,0,0,0,0,0
2015-09-12,0,0,37,0,312,0,83,14,302,0,0,0,0,0,0
2015-09-13,0,3,92,0,117,5,70,53,186,0,0,0,0,0,0
2015-09-14,0,85,96,0,119,0,65,502,880,18,0,0,0,0,0
2015-09-15,0,128,138,0,80,2,65,533,2218,20,0,0,0,0,0
2015-09-16,0,59,0,0,88,0,12,65,212,0,0,0,0,0,0
2015-09-17,1,65,80,1,42,1,47,500,1139,3,0,0,0,0,0
2015-09-18,1,82,45,0,110,0,29,396,319,0,0,0,0,0,0
2015-09-19,2,123,325,0,202,0,148,518,1111,9,0,0,0,0,0
2015-09-20,0,110,252,0,169,0,120,551,635,1,0,0,0,0,0
2015-09-21,2,9,62,0,266,0,154,232,235,0,0,0,0,0,0
2015-09-22,2,176,305,0,199,3,176,675,559,2,0,0,0,0,0
2015-09-23,1,123,332,0,188,1,167,674,831,5,0,0,0,0,0
2015-09-24,0,60,101,0,125,0,101,251,56,0,0,0,0,0,0
2015-09-25,0,40,52,0,21,1,63,116,59,6,0,0,0,0,0
2015-09-26,0,59,81,0,8,0,53,188,184,10,0,0,0,0,0
2015-09-27,0,58,104,0,73,0,85,183,235,19,0,0,0,0,0
2015-09-28,0,21,85,0,156,1,55,228,221,0,0,0,0,0,0
2015-09-29,1,16,394,0,220,0,135,426,255,0,0,0,0,0,0
2015-09-30,0,24,517,0,372,2,188,537,320,1,0,0,0,0,0
2015-10-01,0,86,468,0,149,0,181,559,887,8,0,0,0,0,0
2015-10-02,2,69,375,21,212,1,174,660,1448,9,0,0,0,0,0
2015-10-03,0,152,494,0,129,0,125,643,684,15,0,0,0,0,0
2015-10-04,0,18,269,10,130,0,174,379,139,0,0,0,0,0,0
2015-10-05,0,43,73,0,0,0,49,151,307,2,0,0,0,0,0
2015-10-06,0,71,439,0,54,0,131,689,747,11,0,0,0,0,0
2015-10-07,0,45,473,0,241,4,96,682,557,2,34.6,23.7,58.0,37.0,0.0
2015-10-08,1,29,296,1,180,0,53,221,199,1,0,0,0,0,0
2015-10-09,0,11,158,0,34,1,13,123,110,4,0,0,0,0,0
2015-10-10,0,61,395,0,142,6,114,587,795,3,0,0,0,0,0
2015-10-11,0,0,4,0,14,0,13,24,4,0,34.9,22.5,44.0,31.0,0.0
2015-10-12,0,161,558,4,144,6,156,809,698,30,0,0,0,0,0
2015-10-13,0,12,75,2,305,0,16,112,163,7,0,0,0,0,0
2015-10-14,0,15,157,7,151,0,3,131,131,0,0,0,0,0,0
2015-10-15,1,135,318,44,199,0,124,646,582,52,0,0,0,0,0
2015-10-16,0,5,81,0,182,1,23,112,92,2,0,0,0,0,0
2015-10-17,1,16,111,6,93,0,26,200,168,7,0,0,0,0,0
2015-10-18,0,19,127,14,97,0,84,433,321,12,0,0,0,0,0
2015-10-19,2,140,459,8,219,1,177,763,972,44,27.8,20.5,82.0,58.0,0.0
2015-10-20,0,11,36,2,197,0,2,41,83,0,0,0,0,0,0
2015-10-21,0,5,43,0,313,0,7,36,44,0,0,0,0,0,0
2015-10-22,1,40,142,2,325,0,47,264,404,5,0,0,0,0,0
2015-10-23,1,3,90,22,261,0,26,100,169,2,0,0,0,0,0
2015-10-24,0,5,42,4,64,0,71,129,242,3,0,0,0,0,0
2015-10-25,4,30,311,4,227,0,101,301,45,10,0,0,0,0,0
2015-10-26,0,113,470,68,248,0,198,772,661,11,0,0,0,0,0
2015-10-27,1,34,119,50,94,0,16,171,149,5,0,0,0,0,0
2015-10-28,28,26,123,41,179,1,16,96,163,9,0,0,0,0,0
2015-10-29,1,22,41,5,296,0,15,89,117,0,0,0,0,0,0
2015-10-30,0,12,56,1,234,6,32,106,70,0,0,0,0,0,0
2015-10-31,0,0,7,0,16,0,0,38,91,0,0,0,0,0,0
2015-11-01,0,11,47,0,51,1,15,98,51,0,0,0,0,0,0
2015-11-02,0,174,436,105,290,0,149,801,957,7,0,0,0,0,0
2015-11-03,0,128,386,88,325,5,181,693,768,24,0,0,0,0,0
2015-11-04,0,20,87,3,227,2,27,172,219,0,0,0,0,0,0
2015-11-05,0,113,407,26,41,6,136,609,947,20,0,0,0,0,0
2015-11-06,0,20,56,15,194,0,19,103,134,1,0,0,0,0,0
2015-11-07,0,142,283,25,74,5,117,535,577,15,26.6,13.6,60.0,43.0,0.0
2015-11-08,0,11,34,3,74,0,42,107,26,0,0,0,0,0,0
2015-11-09,3,98,258,50,67,6,138,655,527,19,0,0,0,0,0
2015-11-10,36,9,118,23,200,4,29,143,122,8,0,0,0,0,0
2015-11-11,3,80,320,69,165,1,174,746,843,6,0,0,0,0,0
2015-11-12,2,42,116,41,232,2,40,304,186,1,0,0,0,0,0
2015-11-13,4,10,84,0,212,0,31,184,130,0,0,0,0,0,0
2015-11-14,1,64,275,158,147,5,89,528,513,9,0,0,0,0,0
2015-11-15,0,0,76,7,157,0,63,40,75,0,0,0,0,0,0
2015-11-16,0,64,260,0,128,2,134,717,680,12,0,0,0,0,0
2015-11-17,1,97,78,18,17,0,30,461,830,17,0,0,0,0,0
2015-11-18,2,64,82,93,23,0,48,381,975,19,0,0,0,0,0
2015-11-19,0,15,66,42,51,0,36,343,865,0,28.0,11.2,63.0,43.0,0.0
2015-11-20,7,51,53,28,31,0,67,275,1075,29,0,0,0,0,0
2015-11-21,1,27,55,1,82,1,25,257,723,0,0,0,0,0,0
2015-11-22,0,14,80,11,75,0,121,269,52,0,0,0,0,0,0
2015-11-23,1,105,180,0,118,8,155,701,1313,1,0,0,0,0,0
2015-11-24,0,62,311,1,235,11,142,610,1458,45,25.5,10.5,65.0,44.0,0.0
2015-11-25,2,80,244,3,104,10,141,714,1607,10,0,0,0,0,0
2015-11-26,0,105,276,1,157,2,170,716,1472,12,0,0,0,0,0
2015-11-27,1,53,233,30,77,9,76,626,1248,14,0,0,0,0,0
2015-11-28,3,76,247,8,152,1,110,558,1335,0,0,0,0,0,0
2015-11-29,0,21,122,0,71,0,141,420,158,4,0,0,0,0,0
2015-11-30,1,64,226,0,164,0,133,683,1136,8,0,0,0,0,0
2015-12-01,0,77,280,31,115,4,171,671,871,16,0,0,0,0,0
2015-12-02,0,20,204,1,113,1,165,542,1091,0,0,0,0,0,0
2015-12-03,1,15,97,7,217,0,176,528,1084,14,0,0,0,0,0
2015-12-04,9,62,150,0,92,0,163,597,1175,12,0,0,0,0,0
2015-12-05,2,69,129,0,141,2,96,597,1043,0,0,0,0,0,0
2015-12-06,3,34,92,0,39,0,71,364,30,0,0,0,0,0,0
2015-12-07,2,51,146,0,85,0,123,727,856,13,0,0,0,0,0
2015-12-08,3,92,230,0,110,0,173,438,1016,29,0,0,0,0,0
2015-12-09,4,76,215,0,72,0,189,515,657,3,0,0,0,0,0
2015-12-10,2,94,163,0,94,1,82,485,1146,0,0,0,0,0,0
2015-12-11,0,54,110,0,74,0,118,397,1020,16,0,0,0,0,0
2015-12-12,0,36,39,0,79,0,75,407,1030,1,0,0,0,0,0
2015-12-13,1,19,13,0,2,0,123,228,15,0,0,0,0,0,0
2015-12-14,0,44,22,0,34,15,60,181,1177,0,0,0,0,0,0
2015-12-15,0,59,51,0,47,5,88,288,1091,28,0,0,0,0,0
2015-12-16,0,20,40,0,45,0,57,166,869,11,0,0,0,0,0
2015-12-17,0,65,30,0,25,1,58,171,1085,0,6.0,19.5,48.0,30.0,0.0
2015-12-18,0,31,91,0,182,10,124,351,1045,4,0,0,0,0,0
2015-12-19,0,31,54,0,48,1,59,355,1243,0,0,0,0,0,0
2015-12-20,0,6,0,0,0,0,17,4,100,0,0,0,0,0,0
2015-12-21,0,39,24,0,49,0,48,151,1176,0,0,0,0,0,0
2015-12-22,2,28,28,0,17,0,33,155,1043,8,0,0,0,0,0
2015-12-23,0,12,30,0,28,0,29,166,911,6,0,0,0,0,0
2015-12-24,0,1,4,0,18,0,9,6,494,0,0,0,0,0,0
2015-12-25,0,1,7,0,18,0,6,4,156,0,0,0,0,0,0
2015-12-26,0,3,3,0,36,0,66,78,360,0,0,0,0,0,0
2015-12-27,0,6,0,0,17,0,24,3,36,0,0,0,0,0,0
2015-12-28,0,112,67,0,23,0,136,312,900,10,0,0,0,0,0
2015-12-29,4,46,79,0,57,1,63,388,1023,3,0,0,0,0,0
2015-12-30,1,8,70,0,33,1,132,359,1130,10,0,0,0,0,0
2015-12-31,1,14,61,0,29,0,131,281,980,0,0,0,0,0,0
