date,confirmed,Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,Debris,FishSeed,Max_Temp,Min_Temp,Max_Humidity,Min_Humidity,Rainfall
2013-01-01,0,0,0,0,0,0,0,0,0,0,9.7,6.0,93.0,87.0,0.0
2013-01-02,0,1,0,0,0,0,0,0,2,0,10.2,6.2,93.0,81.0,0.0
2013-01-03,0,0,0,0,0,0,0,0,0,0,10.5,5.5,93.0,81.0,0.0
2013-01-04,0,0,0,0,0,0,0,0,0,0,13.5,4.6,92.0,86.0,0.0
2013-01-05,0,1,0,0,0,0,0,0,0,0,9.0,4.0,92.0,80.0,0.0
2013-01-06,0,0,0,0,0,0,0,0,0,0,10.0,4.2,85.0,79.0,0.0
2013-01-07,0,0,0,0,0,0,0,0,0,0,9.7,2.9,92.0,79.0,0.0
2013-01-08,0,0,0,0,0,0,0,0,0,0,8.5,2.5,92.0,81.0,0.0
2013-01-09,0,0,0,0,0,0,0,0,0,0,10.4,2.5,92.0,54.0,0.2
2013-01-10,0,0,0,0,0,0,0,0,0,0,16.7,4.0,79.0,46.0,0.0
2013-01-11,0,0,0,0,0,0,1,0,2,0,20.7,6.0,80.0,34.0,0.0
2013-01-12,0,0,0,0,0,0,0,0,0,0,21.9,7.0,83.0,52.0,0.1
2013-01-13,0,0,0,0,0,0,0,0,0,0,22.0,10.5,82.0,59.0,0.0
2013-01-14,0,0,0,0,0,0,0,0,0,0,20.7,5.5,86.0,44.0,0.0
2013-01-15,0,0,0,0,0,0,0,0,0,0,19.5,4.7,85.0,46.0,0.0
2013-01-16,0,0,0,0,0,0,0,0,0,0,19.5,5.0,79.0,62.0,0.0
2013-01-17,0,0,0,0,0,0,0,0,1,0,19.3,6.2,77.0,83.0,0.0
2013-01-18,0,0,0,0,0,0,0,0,0,0,14.5,10.0,94.0,94.0,3.0
2013-01-19,0,0,0,0,0,0,0,0,0,0,13.5,6.3,100.0,46.0,10.0
2013-01-20,0,0,0,0,0,0,0,0,0,0,14.6,4.5,100.0,52.0,0.0
2013-01-21,0,0,0,0,0,0,0,0,0,0,17.7,4.5,85.0,41.0,0.0
2013-01-22,0,1,0,0,0,0,1,0,0,0,18.6,4.5,85.0,44.0,0.0
2013-01-23,0,1,1,0,0,0,0,1,0,0,20.0,4.2,85.0,38.0,0.0
2013-01-24,0,0,0,0,0,0,0,0,0,0,19.0,4.6,86.0,36.0,0.0
2013-01-25,0,0,0,0,0,0,0,0,0,0,20.3,5.4,85.0,37.0,0.0
2013-01-26,0,0,0,0,0,0,0,0,0,0,21.5,5.5,73.0,41.0,0.0
2013-01-27,0,0,0,0,0,0,0,0,0,0,21.6,7.0,67.0,46.0,0.0
2013-01-28,0,0,0,0,0,0,0,0,0,0,21.5,7.0,87.0,43.0,0.0
2013-01-29,0,0,0,0,0,0,1,0,0,0,23.0,7.4,87.0,49.0,0.0
2013-01-30,0,1,0,0,0,0,0,0,0,0,23.2,7.8,87.0,54.0,0.0
2013-01-31,0,0,1,0,0,0,1,0,0,0,22.2,8.2,88.0,55.0,0.0
2013-02-01,0,0,0,0,0,0,0,0,0,0,22.8,9.5,82.0,49.0,0.0
2013-02-02,0,0,0,0,0,0,0,0,0,0,22.7,10.2,65.0,50.0,0.0
2013-02-03,0,0,0,0,0,0,0,0,0,0,23.5,10.8,67.0,79.0,0.0
2013-02-04,0,0,0,0,0,0,0,0,1,0,18.7,10.5,94.0,70.0,14.8
2013-02-05,0,0,0,0,0,0,0,0,0,0,17.7,11.5,74.0,72.0,0.7
2013-02-06,0,1,0,0,0,0,1,0,0,0,16.0,6.9,86.0,58.0,10.4
2013-02-07,0,0,0,0,0,0,1,0,0,0,19.0,7.5,87.0,50.0,0.0
2013-02-08,0,0,0,0,0,0,0,0,0,0,20.0,7.8,81.0,49.0,0.0
2013-02-09,0,0,0,0,0,0,0,0,0,0,21.7,8.0,87.0,49.0,0.0
2013-02-10,0,0,0,0,0,0,0,0,0,0,21.7,8.0,87.0,52.0,0.0
2013-02-11,0,0,0,0,0,0,0,0,0,0,22.2,8.3,88.0,53.0,0.0
2013-02-12,0,0,0,0,0,0,0,0,1,0,21.5,9.0,88.0,47.0,0.0
2013-02-13,0,2,1,0,0,0,0,0,0,0,23.3,9.5,67.0,35.0,0.0
2013-02-14,0,0,0,0,0,0,1,0,0,0,24.5,10.5,71.0,45.0,0.0
2013-02-15,0,0,0,0,0,0,1,0,0,0,23.5,10.5,73.0,66.0,0.1
2013-02-16,0,0,0,0,0,0,1,0,0,0,18.1,11.1,94.0,94.0,2.6
2013-02-17,0,0,0,0,0,0,0,0,0,0,14.5,10.5,94.0,71.0,19.0
2013-02-18,0,0,0,0,0,0,0,0,0,0,18.0,9.0,94.0,64.0,0.0
2013-02-19,0,20,0,0,0,0,1,0,0,0,21.0,9.4,88.0,57.0,0.0
2013-02-20,0,0,0,0,0,0,0,0,0,0,21.6,11.5,89.0,58.0,0.0
2013-02-21,0,0,0,0,0,0,0,0,0,0,23.4,11.6,84.0,78.0,0.0
2013-02-22,0,1,0,0,0,0,0,0,0,0,19.0,11.0,89.0,73.0,5.3
2013-02-23,0,0,0,0,0,0,1,0,0,0,21.0,11.2,89.0,89.0,1.0
2013-02-24,0,0,0,0,0,0,0,0,0,0,15.5,10.5,88.0,64.0,3.2
2013-02-25,0,1,6,0,1,0,0,1,0,0,20.5,10.0,88.0,55.0,0.0
2013-02-26,0,0,0,0,0,0,3,0,0,0,20.4,11.2,89.0,72.0,0.0
2013-02-27,0,0,0,0,0,0,1,0,0,0,20.5,12.0,84.0,46.0,14.0
2013-02-28,0,0,0,0,0,0,1,1,0,0,22.6,9.5,88.0,50.0,0.0
2013-03-01,0,0,0,0,0,0,0,0,0,0,22.5,9.0,70.0,48.0,0.0
2013-03-02,0,0,0,0,0,0,1,0,0,0,23.2,9.6,77.0,41.0,0.0
2013-03-03,0,0,0,0,0,0,0,0,0,0,26.0,10.3,78.0,46.0,0.0
2013-03-04,0,1,0,0,0,0,2,4,0,0,27.5,12.7,84.0,44.0,0.0
2013-03-05,0,3,0,0,0,0,0,1,1,0,28.2,13.5,84.0,48.0,0.0
2013-03-06,0,0,0,0,0,0,0,0,1,0,28.5,14.0,76.0,40.0,0.0
2013-03-07,0,0,0,0,0,0,0,2,0,0,29.5,15.5,81.0,49.0,0.0
2013-03-08,0,0,0,0,0,0,1,0,0,0,30.5,15.0,80.0,35.0,0.0
2013-03-09,0,28,0,0,0,0,7,7,2,0,30.0,15.5,81.0,50.0,0.0
2013-03-10,0,0,0,0,0,0,0,0,0,0,29.6,15.5,80.0,40.0,0.0
2013-03-11,0,0,0,0,0,0,0,2,0,0,30.0,15.5,72.0,48.0,0.0
2013-03-12,0,3,0,0,1,0,6,4,0,0,29.8,16.5,81.0,47.0,0.0
2013-03-13,0,16,1,0,1,0,13,10,0,0,28.3,16.0,76.0,51.0,0.0
2013-03-14,0,0,0,0,0,0,17,0,0,0,26.3,14.4,80.0,54.0,2.4
2013-03-15,0,0,0,0,0,0,7,6,0,0,26.0,12.6,75.0,47.0,5.0
2013-03-16,0,9,0,0,0,0,4,5,0,0,25.5,13.5,75.0,43.0,0.0
2013-03-17,0,0,0,0,0,0,0,0,0,0,27.3,14.4,80.0,44.0,0.0
2013-03-18,0,0,0,0,0,0,0,9,0,0,28.0,16.5,67.0,47.0,0.0
